Name,Tag,Server,Region,puuid,Key_ID
TOP OF THE CITY,22222,na,americas,TDB3ZSgOPaaRFgxxqv9rsxZpgLlz_WZqC0_qLU3QM9it37H6dK5vF5ld3ayfhtp8WhSe4oSC01OReg,4
17 ans 0 avenir,95100,euw,europe,2kC9yrODTr81OHZBlq_PGGwL5GsJZlPe6E74fR5sS1az_4cwjJVaTC2iU71ZcmYspd3rLYe36PlxUw,4
marcelove,4i20,br,americas,FpUJRRJ60yAhmA9SdPDle8fYGz5iIYaXDVpjdMrQ8rBSFycJly-sSIPleXeQxKLHSVP-X2juvF3Z4Q,4
Eamispi,NA1,na,americas,vgmbd-gTwNlIh3KpVKDsMG5AW9WtJ0AVvRjmTQcl19tm6NsNupE1_h7Rq6tatxHNv4IDK3LunpecNw,4
PoProstuSynek,SZEF,eune,europe,5jCae4aR5sHNjS3R4cF_dxi91dXJtUdrc2M8cRlEnXjcEy0ceSMcqR9E2r4Sw_fB_9fDFdMdHlhZvg,4
Verdon v2,EUW,euw,europe,A6J7dl-kkYSc26XECRpzTqti41ABB5qn4oGSoNMfyGKUZ-IfEX-UwDIHR05dfLOkvfU_lSPpQQ_TJg,4
Moonkie,01234,euw,europe,ivAp_7qb1g_K-LyOeG-Gd_fjNFG8qP4XDkCByc1JbdEvMWYqU27SArofbF2mNPgZwFqcdfUkcj0G8A,4
Syringepower,EUNE,eune,europe,S9bA4tE6dVVEQiElivvJHwAY7IEV2r5JDQ2hViGVUAsPXt0vWKU9x-tSAl62q3XofMOOWh8aD2F5yA,4
Daikong,BG3,na,americas,FbhCuUNnnJR9XXdRgbNbZ9U07u1KhibSwVSe6_f4pbfJpFdwRHU5jDN_Yat50LyhqbLi3XRGkv56Uw,4
mogging,99999,na,americas,anVuZGUexWUt-bkuHpExzhCeZ7D5L0OGnk89heejpHuUp1MSk3Z9AnCi1IT4Dv1Thvoz_ahtRbBA8g,4
spippi,xvi,euw,europe,Sg7hMesyXqgOavvdVzV6JsGfNFUPzJleLhvxCIJMYvXCTkYvtDs0N6SSghS2SRimS3T1-Zp7Hye6og,4
Regl Koklayan,cCc,tr,europe,jjHD7CdIq1gYQuxsbbGIQwfIheLjwxuus7HzfJNjRCZIRdSwShBPaiuDgThc6eIbSXJEfTC71pA7fA,5
TrueAlpha Rengar,Alpha,tr,europe,eCN_4vYvljR5Zv0aGtoBIdhfDYNXTxpEtHnGaJEeS9-m0IJ3F1gBZz8H3Q5yGSRcy2jh2WQAmRvUqQ,5
Unpaid Astronaut,EUNE,eune,europe,SogLtjM11aoEnHdulH36mLhP6K0yxubWmxnGhYd2bnqXrq6L0oS5HXXx1kzrDtrOt99V2xBV8kygSg,5
aggelossl,EUNE,eune,europe,zpzd0duWT4ajMwhkemOE6boJxOVsTo91ojxJzzVKU-_83oPVfLDvDsIrBZb8DUGx9M75w-zmIDXqmQ,5
IsrarCash,444,tr,europe,mCrjIwkK77AkfehLZm-iwoNburHP8obz0C21NAetg-DZeQeOpH9EAXYilgDUcKdpgsaHRov28I5W3A,5
veveras003,EUNE,eune,europe,dcmBVCg-WHpifS7KTgCvDelw1uob5V6Xjzdwr0ZvacoU_VNPIZjZ_AzDzwcZIMtYLzTjyFLf8azu4g,5
StrikGrunge,BR1,br,americas,2F9LTtO_OHAmojRGOAQgQ1O_9g17jh7NRbGM62dJtMuvUy6pbbQ6UFYi1G6t27X8nGAG3BipfJU6KA,5
Exotic Ninja,EUW,euw,europe,n9jDgiEI1_PZiuN9RABbela19bUmu-mq59gWTlEJwN7dFI_uFocUdcTPX9-5mNYiOPupNdJzCz1Q9A,5
Don Nunu,911,las,americas,0EOV7Ckr124L8ZKNlBI-8VDTWVNK8ian00C5331OaSoM4oAqg8fL73M6HORCekJVJFuJOgXFC-migw,5
miflond555,EUW,euw,europe,VjfKw0jra6IL59ddVVJgjjHgB-LNusRaWbR7ClPnpbqli4uhPdRAJAVKY3ngOVPxEMBB2NPAwVmAcA,5
Glurby,EUW,euw,europe,kQLp0UCDh28JpwRHAy-Oi05Oiher18Jb-YJJRopcYFtzvZ6h8mz3TjXIyq5fV3shhejjNMS_Aekwug,5
jufriosdhso,TR1,tr,europe,Rr_i6VKDaE7a7E_mEPodw_WoKJ3QV_hhW-KvLOgJphlU8IEC0oerD70QGju6vZBe9iHgwNd5oq3Cfg,5
Zane,9970,na,americas,R_rbFrTNmnNghq7Q6AU0CdR9D_qVBIKJIjilosh8-I_GtnRAX9GRiuURCGeUvl1wOQG8olz_b2_VkQ,5
Sultan892,3mk,euw,europe,2vB2yGs-VNhEhHMGGCUUq7fjshULJh9BtTjlDkwBr7WAq5eU1lw-EHbKmSOHF8yILHDwaq6z4Ab0KQ,5
Tuzlo,NA1,na,americas,R39opLo72yJx9VGRFXR9eNoZmkmv5_RShIKAj0qIspyTUPOAfafMIgyRYy0e4268a3LDq94BmB3xiw,5
Dakk3 LFT v2,EUW,euw,europe,m75OpvWseHxHou6pbDCaaWsi-gqE1-adOUgWGOZApcqwyQwfxDRAedWbtfkeRI4U64cnuNxDjK6fMw,5
rroyal,br1,br,americas,BKlVUw8Xp0fTU1HNLcXgByicqeLTEZbpbM8RiUoqeZy9IlFPgApQDmsOSuAiaoQymbMqpkyHJvS1Tg,5
Blake45,LAN,lan,americas,Cj_4pgsGddhlcC3MfAzJXbZ4ZJojX27XmOTntvalsw35mzYwoh3llDT2A1Ly5RxjMKcS3hvasPimvg,5
Hustle,RU1,ru,europe,CsfSP3_s857UMVnPtfLRRMlwvp8ve1zbGrKnTxrK1eB4nFWOb2RDuOwy4GTuu5TYGwhBs35cR6YEBA,5
dota2isbeter,NA1,na,americas,DQSQVfmHjfc5P3KR9yUweDUfAYElm2kRJGOUYiUe2S-JF_DtjLYjn6l6UDaaZWhzCeYS9Ki7AzcTdQ,5
BioFire,EUNE,eune,europe,3MrWVNJTJsKsuZ9cn8X3D_RzNs3oPBW831c2MNdOr34VzwP7wJ7YRcEweeK4WyDk8ItkjS-ymwJahA,5
SwL Marrouu,EUW,euw,europe,zasH8IhxdTs-bs2slB8J3-6bIqPi9FrOKqNI0g47LcLWpAUdU1kpFx_dpGE_RVXfujBiogQzgojgcg,5
Fatihix,EUW,euw,europe,N44q4A5CWJbvKuOM8ba0jZlcyVoF2pJDfEg-SmW2S3UWcTzSoBz750LFLTjqxsu0OKLEjkwGkVDpYA,5
Redo,NA0,na,americas,OJbcUPi2EtNp1_NN1s7h6RtH7O6N_4bisK8czoZ1Bs96rHogAOLD_HhDUc-22s6ywvyreoszxbvZhA,5
kagavka,KAG,eune,europe,um6UnfOZMytDBSZbr0rBRbbgMUOuGaIHosXh-cCUAeD9EpWmiz0syRtoNZpyCapN4DqmdB74ei-D2g,5
Tetan,EUW,euw,europe,Ui_2A2TByHALksDMTrlEiIJuHFT7eU8Rx7IS0LHIQnPSGz7JPD-9lRd0ah0oEAOW30uVp16FY_T3Nw,5
Easy,16211,ru,europe,qpn9s0cWWkVc2KKQ8kRdy27d0bXJFVKsfU67Fp2IDRTjDevLVnuLBbF9dM1eEL9FE3PGa9G-fgEcVg,5
Doraikon,NA1,na,americas,qXWXtKm7MTJ0FGGK8zlt_0n2OPHoZooWyVozVnEJEeIdnHDAZ4sqCG2wNxOK658Rgtjam35QPwLv_A,5
Chris smileyface,EUW,euw,europe,1zJviolKl7RbqPPP5JA5zMLGSkajNRTpg5H0-Vwbx0O1bZ7w1aWCkksdDKkVXNRHW9CPjE_OVazJlg,5
iochin ikiki,BR1,br,americas,ikI9yf_usjlqEXl9wa2KB1ikKeP0mc5ZmnGJ6mdQgcNssH-l7p2bM84DtqBZX8M1AfDboI5BEVgTbQ,5
FakeBlueBanana,EUNE,eune,europe,ndUPk08oyjXEH6P33V9E99SugKuZ9fWZi7wkPnI6DdcHIkfNI6rCcSNtUSZohSDLLd1-t852Enm4sQ,5
skipwavehelpteam,123,na,americas,1ke8_VEHX2HpqAEZk1OWnZ9D1HX7ic6mhxLCbJJaAS1daDiURXK60YA5H4Mo9r5i-4KcXPdCRV4vlg,5
RetiredGambler,77777,eune,europe,HzwX6a0ZRbIPdtMDMIMRVnKkqrgrJwk8MP_drAnzc-wP4ZFB5V7BwqO33CK8Lk32-Fd9AOmGE4ORaw,5
zuiop21,Zui,eune,europe,oA5leh27EQ1SF03effmAkEfoUd_NFh7Tay3Ge4yu5_mpta0abOFjmpGPleFD2qhtUju25jnA8W4Ikw,5
SzAiNoK,EUNE,eune,europe,uNEOg47iuB0Fdj36LZaL3Ax9u2FD4_kTfDjL_nM5lqjBzrYwYOOs3R_SNv5CaZjeL4Z0K2Rz6wF3-A,5
CarterV15,JP1,jp,asia,JnnqIZ7V5eHUpc8IQLhBduhqWu8pNSLTW5tDsRI5SPYE_K8e3sT1m_b9uOmrLM_UKTg5vUwtqcLhWQ,5
Br1dgeMan,EUW,euw,europe,YZEABMVGQFO3ETMaKvT6wbzG7e5xZDy2nPJbVxnXlw8qEd203aQ9cIw82DuaKDQcMIWJ4VbF04QaaA,5
FireBrigade,EUNE,eune,europe,T-VtluQdo4t7gcQrHtnELHy5_hbx-MLxxDZXFXulah4mneRVy_VNI9tm_eC_ZJdqBlrp_OI-uFhLRQ,5
buttercreme,3M69,na,americas,J6pTL_p50NSdGi200SUW9BwIPIH5IQ4p9JErpCJjsqyrLT2jUG0F-ujW7PG0vkNR5Gl-YJB-PmX-fQ,5
Kviksteron,111,ru,europe,sMEvdtq0TcIZkTrqGVP6bP1r0OjqkhcjeON0VvUTeEMFW45hMyKqRps_s4PdKvvYYBFVisCne0GoNg,5
Pietrasek04,EUNE,eune,europe,T2OtfyDjPkdLkBy8tNLZeVWvvM4l50DC76pvoHQAWaaZJ8sjm--fZxGCb_VETY068fpdyHUnXKBwrA,5
Bug,Feet,na,americas,Kq_2RPud95Zkqt5BTOxTqIRi3XiLU6U3jhqvbDsleAUBlzuGgoq7D5vv0IWmTVJdHSk7dExY050Sgw,5
Miqqy,EUW,euw,europe,Ik7kYJY2Q8GIwhtg99uqsHJ3DjsCXMu6bij1vNNfraqbysqW0-c2z6PWAQoWOmkNop5Pc3WBGdFC7w,5
Greey,0000,tr,europe,3nYWg3c5I2pVHCGyU3zM7lakTNf_PWGqsr0JOmmaqUdvkJP6ghfL9k9HuPoj5odHklKtMh-abM6mFQ,5
Jankoks,EUNE,eune,europe,hrkOHc_z1BcNzbelJEeF2wGgIHs2RzTWD3qrC3S5Fv9h3I0OZMB5mjcexygclzBM_SiIcad7LWhiHw,5
Nagahama,0001,kr,asia,aVVOLGREwrVP594tROv0RzcQCxMlzIUfbSEP0fl5ZVAJRg5E14FFPLryRJRbe0Wg1Q4dNahV0vQPLw,5
Frozy,500,eune,europe,GunYXOVHEkaTYm3bnIIQ0LQtxvvPicmu7SMuffgh8p-JxV8v7o7Hmm8kKFG9eBvcv6mftbpId0THig,5
MikeyManjiroSano,EUW,euw,europe,_ZniBY6Oo4oWNjP67Wz2otoBen4fmN6Yg9xn7owVHcL45IpZXblHDrIK0s036qNd0_17HVBYWahSoA,5
F U S E R 1,KING,eune,europe,_MTP9thOeT2qSiWEjZ2Yg9as_BpRmkUs5XXPQG3fshAVZmp6udJLRbqMOxLI8eOqFBfFbedJZdaoDw,5
Carlinho,777,br,americas,7AavaverGOs4vjFwP_y1vTZfPh4b-M1QPiHIxL1rNqZYbXOfuyQ-QoDalE6XEDLo7dDzKiXWj4HU3g,5
LaLeLo,420,las,americas,MqoBWw167A7psPeS7KoKLA98iujKP1u4bTTyaO_xyUoq1dRgGPqnuE_U9aBpUKOSRSG_wfoebalnRg,5
KakTvouKot,RU1,ru,europe,p3afhcBudBZ3-ESAoJX0bNSER9fJZQWX8vwipqdC8IMAqm9dpalZgJ6aCOl0wNBdQh6LzI38rdeQcg,5
Eguita on bush,LAS,las,americas,nNX_wCnJnuSYxEDualPPZQgxNRyVHH5HwDGqhvJkoSAlePnvxZDzQqAvIJ2htm0lDH5Rf-VifS8GSg,5
Pupito508,br1,br,americas,UcMEIb65Js0fsJGZePAY76S-HRcPrTyfTMjIGm7QqSrLOtyZuBDiCn-kasFqVv1MBb2GG5eNDcTQ9A,5
Letzus22,LAS,las,americas,uI2sgu_7Uvau6UM0yvZICbcFmxKPF_cFzqy2oOfCH-hazl52Y2h3hIsP08GmBXdiK4zBNxg7KmBs0g,5
hecee,111,euw,europe,yaHVjMVK7b1UapxZue9PTh5M0vYHO-PnQR6jUHQZ9Zo23uQAbXQzK1Yu7LuQC3zb31cb3D4OS9sQuA,5
Javichuela03,EUW,euw,europe,Wa8y-MQCNETGVKnj8JSvbbZf8ORQUiClYmInu0H12Esyc4rONwpFcaYl3dk-yKtQtUx3MxcZSROyOA,5
Actofnature,EUNE,eune,europe,7Ih9IdFeV_HXCL6TnNSCy6ykZTUtUhg5upllKlD6HATAd5VjpbPQHREYSg_A2dyJqJ60sumo8crKNQ,5
Chrovos,1503,na,americas,q6qM5iIe4vYPHpf_eW1tA05Z5rZ_CdhUQQ8ic5pUyexhpkrdWPf9goO31rcClYYIJFar_q1nUWSVkg,5
OTPyke,12344,tr,europe,N9wLHtUbTPZC-o1iaP2QX9iqqO2U37BmOhKO1RI2hnhSiJBF3MPpkhTfHOHql3hGobGiDz5M9WMQpQ,5
DontEvenLike,You,na,americas,vUivDrVRKPIurzrEByyIQpSvPnkcp38UWbJ7MAtjMd0ivPSXauRFkk9ZEdpEXL4Xc9HIfHvaAIlPIg,5
HEEEELO MA FREND,EUW,euw,europe,4Ci3-d-pgCRzFCz8aoj9GjKsmjFD7S49unkLfpnwtDfkwBXVfUJdfkYKxwZkOhA2M2xSuXD8YNiewg,5
Coltz,999,lan,americas,pYmA2k0TvmB6U6tm_1ZzkESJacUUQjh8OZMy0Ld4Nj_iutVatf-5pEGWZrbaMJUGbmhi_OLGxXUQAA,5
Dryan is Kira,King,eune,europe,C6-vRJU1AqTLHe8R4JRNKEv5mDyk7YpkI08HGZP_TGnVdCpBSC-bGGIRA8CNCWCOHlOjqqeJ6WOwqg,5
AgenteJef,777,lan,americas,zYL-4O5MA1ZKt957kZCrdEblxKghWjR8WHPAMe8LCUEPnN_ACwl889NlB-GsiJ82cksmAbRFdtcdpA,5
hi im JG min,EUNE,eune,europe,iHGyAHKEOwWaubsMlaCn_yAyRm-vJkY8Avjtc2MHdcrs62WjTOo6coGfg7XgxavNDLo6-KJdXc0W3g,5
Auspex,MBS,na,americas,k2d4qwFSw5pG7ZW_KsCfjmo-jZ_Mu44sTsb83XsVz3RXxfG_5MNXaWglvAAwHl1PkSPznJHcSbajVQ,5
Amrr,Annie,na,americas,vHf3ge8Trrj_eoX1dvLXyIodwQtpkuZTuIlr8kwJT8EWT96ZPeeSLJGmVf-V-VSJjVA1dXc1zWdZIQ,5
Bug,Feet,na,americas,Kq_2RPud95Zkqt5BTOxTqIRi3XiLU6U3jhqvbDsleAUBlzuGgoq7D5vv0IWmTVJdHSk7dExY050Sgw,5
RG Stefwhynot,JGL,euw,europe,eIWLD7dBJyc8uvKBHF6_bnhY4tBTQwf25H3kES4wuM19_XDoaVsIfnduCuRAlwZkoQt2G_J4o1R3bw,5
as5zmqk8rtnsld41,1234,na,americas,3QKPfbXGYqzGgxziIp_wlTdqpN1XXSm1SrolhdQ_vxtNjN8tRYgFGd33pRJ5sMjXyA0ncPAQ51NuKA,5
guangtijgk,gtsu,kr,asia,bGY9B1FzU2ZQIsak8WYINbmWsiiX0jiGCYJ8Z69fwmzvsMUhtqB7oaT6VkhFqZVTgjEuIQJaRq425w,5
MISS HER,EUW01,euw,europe,YqGyc8EGWe0y5yz7ydA5p4JgwB2sleajywnVXY1P35X-l8pki0nuJoZWFr2GKCT16_jmzdFPlGu68w,5
Gebby09,Bull,eune,europe,szYDd9pHd50jc_I323DD9eyFXt9RRtBzI_uvASQ0jkFu3-5-2FI1ug-azYbIoJmBd2vtpaWnE32oQw,5
THE THROAT GOAT,FRKSZ,las,americas,_xAkCtSYQwpPv34Y3lsW9MKoN0y7Kym-ZPWUItoDm4OZaWtMiTNU8woHBvAybGfoYZAyzKCxk87pNw,5
rn acc,0303,euw,europe,HxwBeTWxkNJW42PKKE_68pf8aWGPr-hRmp0A0waFV0vW9ce5DE401f3XQ5cYa21Ld1aMPd8pJ-RrOg,5
Farmazoniarz,EUW,euw,europe,IQwmrxFJks9x1egcV3A_7cfninL9PZnqDSMDnH_BBDMOmxcwTfBauN5O0fvOi3fvaFXBb7CxB9_Egg,5
iLikeRatFeet,EUW,euw,europe,uXX5dUy-JxMAyb2RdYrBBg2XF_hwHWh8wkXOxLe1AI52K6kJnVnUa700Ny4795Ux6rC52Dtz08SKCA,5
estic aburrit,dani,euw,europe,ezXcg7EgRkAkFMnvmJQX6VDHDwgEyLfLqLeOC1jHUjDnnF9LaKESDlJ_Yl-b2d3ccxf8hZLMSDlpmA,5
kevoe,EUW,euw,europe,doPWt7lrCusM4yAxatKKZDZWOZzJWVBJW7LiWy0xVVHOpLc1kklse8CqE-HS6Ya19pvmx12g6gAHpw,5
SaptanTrion,RU1,ru,europe,qcvyeUy-WOdxW8FnKJzzH8vmqkKCfQ5tGOAX2GPtdgCxkshSDkJN7pzAEnubeTAWfC7c_yMikecwNQ,5
Sniffemonster,0161,euw,europe,XYnd8vpJIBFWRcYhMdQ1d8fSuZxYCfZ1mUxdwL6o0CCXoxhDrzzL42GWxYvBCnfhLY2gtfKrwWG7mw,5
PizzaYolo75,EUW,euw,europe,RsHXpfgaV4AJ5J1uN19KJu4iHv04vemGBfqnLiA7pygyoZM3DT3dovZAPkwFujpfuG8v-2TrGUfzXQ,5
Rey makako,LAN2,lan,americas,KiCOLJRVP04WunUHS0nhaCum6bcsNiKwgy6_8j12l5MzxLVaQ1neE_G8v5YM2mqHr5gCPHqOIohecA,5
Shadow EL Momes,MOMES,euw,europe,feVHb6CRCEIq3TthKQI9_2N0FPI6CCKmyoHbuJlfLvRMTcrQcHqkVvAGEygcMWztlns0K-fFxaMniA,5
Lfz,br1,br,americas,iKDSvO8ezrtO6i8hOZZADw4RpTdtdAb_6XIPvP80NFEtmV5-6DFXIDgFxWb0RBu6hBmLmeYT15YvEw,5
Baxenanca,TR1,tr,europe,eEQo4m8ZxekFdA9yzanNZqWiHWOvNlkRXcVE96FHDepzG1d7Go9fDy6YM80Ql4QNG_ZqpiRVA6TIlQ,5
runnerby,00000,tr,europe,XBx4eq5kz2QTjMgpzCOmfd-TU9Cdicd9DSyBRlQr1sgagcLScyTHKP09LVmQ09mT2z0tyTJPxUmyUA,5
Mike,MOB,na,americas,E_Mh3DNbZMJmCWD-85_25tRMCeoyDU721kvxaQzyc6pZLbu5U_IRXfzjN6oKyseE23DlLnBUaBvZGw,5
Maliketh,3850,las,americas,b16432fc01Kurk-NVwNDy1_Z1BfPDB6qWggTHZsUv9_6JAgwPvIxpA1BFLzLzzdHhpXsGfoH5juaBA,5
League of ff 15,ff15,euw,europe,C2jRs_ZHgAtDfEl1TJCGz6Mxm3o7flVisA7KpZxw_70DDlk6g8UosFu_ca5Lvea3AsJSoI40BBY13g,5
haversack,haver,na,americas,LNOYZ8KZAuV1PAiwh64mOXQzbClhD-IoxXtEtvKsh5Bu1oYTCMzTB2UO4ndg007FYn_0kd1SsKDGZA,5
cazazurdos,eaa,las,americas,KXGyWDc81OH7r9O2gQtfbdOgVpBAv_1R8DIJljGgP3MA8HMbnEugwf7SeyDqN8ZDaFsnQI6_d1N30w,5
omega1160,LAS,las,americas,zRKCyx6r0fqFMBRDuCz3w_IW02cnZnJP7hzoFIVefqH3-PRty7wIpx2Ah9Ofp33i-_ymuCylW3972g,5
Aleksandur200,EUW,euw,europe,6vLToFmG6Txa2s9lIjfKk1DszSLJeiUlyYxAHWUumevdTqSCK9s_xShNf0fI-GqizMicjrIMjy3ieQ,5
Zubac,VIEGO,euw,europe,-B2XKkJbKwhq40ePXKM-sHCoItmbNG3xEmb0o3KoEpzlUpOc5lLYyRb8rBmk0_MgUQUrfeiCZRDi1g,5
Mahiru Shiina,LCS,na,americas,TV15EiZybO9dJaAXPDHEJlE_SheCdO3FZaE6qf-xiS6Mtw07pdcXVTZ13l-n6C0ET8irwdSPivaz5A,5
auslander,361,tr,europe,EWfHUuWCSI1HcxIs8DjxwncLvVykPkXpKWeLUwdVqFPCGuRhL1EQtrEb7BCYAzDyCIE8uND_3tyUFw,5
Cexldem,EUNE,eune,europe,_utMGm3l38JJzcSXOPXlK0oxjoRDGGlcBCa_LcCjHEn-gskHFEQLziGHL9cb5rqxV87CPBL1_SwO_g,5
Xinxa,4tree,br,americas,Sun-8H7AVrWg-PRq4C5_0VL4CnaikLxxWbdKn5YWH9reJoET-cNIv7FJsihDW0to-4JO4IzK9SjhKQ,5
SniperChicken,NA1,na,americas,ef6gDBHnNeGGY4ty4w9O3yAHVT6KpbvdJ3lCDgpKEIjLlp3Jx6eVc6EwYZpKlti23Kr99xKdZQBRMQ,5
DodgeMyEbola,brzi,eune,europe,MQHg9tbE7NHueT71_PKud-8vh9RUV-If5D8Qu2IHnGunathaB1rys3Am1h7jvBiolPxXT2neS4KAMw,5
xKeySo,1337,eune,europe,cBMECpJmIJAX3oHieYekAZCQhPxbnvbCM4r-X0Q6dICavCZhNuWgMKOXopWCCSiWcOKjbPM7KhXb8Q,5
Dayforce,EUNE,eune,europe,b_k6RsM9-Csqggl5I1BEPyipzMJSj8tyc-f9teeb8Q6ZDBJYWkmX9OReop2dMHpFepnf08k622mD7w,5
teamatesareblack,833,na,americas,113hvJICSu6KpBMhxIXWf8mRCGkj9LXnMsH0trbS11Y8bHjfbvP4puWRvN-hNn7bi6L4jK_2LfeE-A,5
Gutsu,3107,euw,europe,AL2oU0H0X9GkfpahNk1TQR1RAeVYsWs2QheVj_Rp3aXpDFLuIpzzMwYp_ULbK7aTknNHE9TEk62VnA,5
Haha High,123,tr,europe,1Ofm4GgibmjIkAM0ueaZvxO4CY11yBmymge9wnQl8J7xWNqlQHw1GACdNQ2UF7UmqmPXF5Fsa3a5WQ,5
Habubu,OvHoE,euw,europe,cmWVi-qWB1afptg_a8es1iMOnMU2I3wexJ_k7QwBfgB9Ob_RUmDhi9dh983-F4eP1WH-5h6uPXS-iw,5
DaXiongMaoD,3213,euw,europe,ap4zy33RYNrNXrXyBMlLmw6PtAW_tS50vdY-qRvg5C4XiAVuVlvoovmYfWwPV3rFb5mFMBsPZx81RQ,5
Macaking,lola,lan,americas,kPdUp-X54cOFhwSU-IW5Akug584UTuiKzTa4WptQMBk8w4p2cIpgjq0ELnuaXUNsBqODlpoKamrTZg,5
caillo,one,kr,asia,XhuxFJy2IyDlbx2LLJD3ZuCDfJKITJiJ3LyQ07KpegysDqxYvvxwWArbuUoiso2VhYmu224OqqVq5Q,5
Kral Vixen,2006,euw,europe,Sd3SWnPM2NJwIXMQi3xbXY9SM5k6Xj--qgLJwvvPiG05ufCPdaTsAeIFQ-NVIftOlcTczOds2hVYNw,5
s3s3 glee glee,EUW,euw,europe,M-wIQdXnp7tO-NUVEMhP9tkllrPUBOqAdcqCBuownBm8j956N2KQDSsRjOyoRCgI9fA9nkPjNxByrQ,5
Supreme King,JUDAI,euw,europe,GONJHZEqJu6Blw5aQAe0W1cDAHZxi46FsWuC4gSoHn2Nq7N9DpSGQlSvOzQvvipwCyB3IkZbEaj82g,5
Vikont,WU1,tr,europe,5s2abm3l0OHAbbOWDNsJ4XH7vCTWKkK2VlvcPaDfbgrQOHF37wzIh66Odyd_RnvwgFY9gKa5LI8Vmg,5
Mortem,119,tr,europe,1-PTm4rBButXp0hk2IS_PWxDaUGa_64QBeprseNWpMNH0yZdZ7ActxWSTl5uWiKN3YYPvxywc_6njA,5
Boa Hancock,KongA,lan,americas,TBVKMkmakVB1_MxW2Kt2EBbky9IMFQ4-Zv1jLq6A8bGXrBj4KVHH_HGwgjS7SLTLUavmAuzVr1JS5Q,5
SC Thorizal,GOAT,euw,europe,2w3zzjUorHU5Ae6D3yjB1iwxLMljJPRuFmzOitaLXXEGWqPm81eHx7P3ZbUvYrp7bBcYUrSuqWV6lg,5
Archi,Dell,euw,europe,GQvLt9AeuNi9t6KdM8SVU0CGm3H26k6kNihOeCrRWMVkyAGTXB_kpXbtcx6iv8etTi2-sz465Hx76Q,5
super eepy acc,eepy,na,americas,fnF9AJf9JU2_F1Orqy6dGaHJtMb2Jx3UJESnxO9RJpowj_ztIo8akJ26SbABfr3fHDBHLiYf9cTCMQ,5
Tabla Periodica,perio,las,americas,EOmHeDo75-dZESS7Zy_8cOgDHpYQeQ3QB5l1yfMYX2B7HtyeI4JCIDzQBs88RZ0fMaodsIoQSZigeg,5
romazal,EUW,euw,europe,GnhpCPCAL0q7iFLNk3AvhIv2LVrlqokFrJtNVtc9fPU8FNZCSoWKFTla1RhUnIgMPHPFdNlM1cnpzA,5
Mr UNCHAINED,42000,eune,europe,h1ovl-SPxC0OWXGwyGDG0i8o5zfCB6b-3F_NsJ6xYWq6pRNWjCTR57IfptUjboR3RMXXY9OcVBWNEw,5
JAYA sX,xerek,br,americas,glyKQeABeOQkdsIKapw5zI7mUgVYouzvNion3SnGJsKMk8neQmcJPFStE0ev3I5WcxIJy2R5XCzymA,5
I Preacher I,EUW,euw,europe,d9h20lvY4hZXaBBIZoAOidNaFSsztoBNPzM9dOVRajETeJIjqg5MccSWEQi7FdqgEZkFz-aMYI8KSw,5
LenizKONG,wuk,br,americas,q9-vCIbW8ICBnxPLpc6dh1UMBxdNJ6QNKr88shBTFHGVj4WCrHkHfMrSeyOJtb7TBgOkDND2DlUJFw,5
WNR,LAN,lan,americas,zpIW4JaWS_D0BXMYhVD4LEklQk7RpT1sxyW0nY20USKUPWUpKGXWLn4mhvJPJsEeLga6QkCMARFK2Q,5
Alber,XDD,euw,europe,tTDcxHed6Ya96POr8wQd_nDuGt1gFqvmfF4Y-bCr7dDNzkyHEsvTbQae3lrrjRicLGWO6ODikwfZ3Q,5
Ace Henry,NA1,na,americas,7ODt-Pg0ckMJnzfUD-2q6ZDgRFAKygvS0NXj80Xa24YZT3Ur6o5jt02X4Wkq5WJBPOH1nwrQ1AgXPw,5
Y99k,000,kr,asia,NPXVc9VagzJQSaL7IkG9IZ1HcYO7mAI3mSRln643NnLvpY-uGU0bY_7D2hnosbRMM1NMoTH2kUNQ6Q,5
GENERAL MONKE,MONKE,eune,europe,ecXzW3WnzIx0W_tmvFmC-VD1Kdp-7eaS23u38WSyhucAmeENkP_ktf3eodmfPqrASfufQ9iFjbPiyA,5
sknahS,VVUE,euw,europe,pfkQwjUKrixvUlrV1aRJn3BL2El0YJ2LZh5UPexW81xDdOFGVLr1qIZoNkT-kKyxJKumrDuDwRep7A,5
Monah14,RU1,ru,europe,xRrytmBRDNqENqSHTzG9gCJEGR1jNliZBcjiq2o-vd3IU85FDQ_gB8DMKehj_8HTpTYlBHWsRMP4hA,5
MICI12,LAN,lan,americas,giWbmVfAKrt4EnkY8LK-K6TAN7JQ0mhWjEGPL5YwRo3UGezEJTLrCk6gaql_qj8KJMZr--vsTUls6g,5
TTV Pikabam,001,las,americas,52s1JfIajg1Nd7Ge6uehUsQdGUMqzoyo-Fyh8qgVq1SSWhXUgfzfuCb_1wFz1Xqcbw9ZbVPNcRB2pw,5
About Me,413,na,americas,TvIHzCgjAJ5U4vGIbAFTbEdWgFKIqJraX4Y2CSGPKwLkrabHBkAVmpgkAd_oXUbFF4ZADfXb3rm-TA,5
liIliiliillili,EUW,euw,europe,6z1btp6yGzIEtWTzeN2n8ZQdU0W6tsxVshKwPcm_HJLgbX_DJIG3gcMJtwjBxvk2MRtwYwThVji8Iw,5
